ID1NAME,IDNAME,n_covid1,n_covid2,n_covid3,quar1,quar2,quar3,insurance_coverage,ratio_reg_nonreg,Tot_in_mig,Netmig,Inter_guns,Areaper,Circulatory,Infection_parasites,Neoplasm,Overall,Respiratory,smoke_curr_rate,drink_monthly_rate,ob_meas_rate,ob_subj_rate,mental_prev,mental_perception,db_trt_rate,hc_utility_rate,hc_inf_vacc_rate,stroke_rate,rate_cars,apt,n_students_high_per_class,Tot_pop,hh_pop_pct,For_Kor_pct,apt_price,rate_ser_workers,rate_dis_sev,rate_urbanic,rate_ret_work,rate_urb_are,rate_uni,rate_emp,log_GDP,n,group,ID,ID1,code,elderly_alone_ratio,Total,rentals,smoke_cess_1mo,social_groups,org_leisure_sports,rate_hh,rate_dep,rate_inmig,high_sch_p,For_Kor_Pop_100K,GDP_pp,ln_total,netmig2,inter_guns2,tot_in_mig2,x,y,rate_urb_area,Health_behavior,Healthcare_access,Local_economy,Migration,Morbidity,Social_distancing1,Social_distancing2,hc_unmet_rate,r_hesowo,n_Health_Social_Workers,n_workers_industry,GROUP1,n_covid,hesoc,Crowding,diff_sd,seq
Gangwon,Sokcho,2,1,0,1,2,3,0.1204942709,20.848441189,1215,-55,338,1.1819,62.2,8.9,103.3,357.6,44.5,23.8,56.3,32.5,39.4,5.1,19.3,77.2,31.1,45.2,72.0,0.5,25,26.16,"78,312",43.4,1.75,86.3,24.1,2.2334016521,5.3715186689,7.161099193,53715.186689,0,0.0409825477,14.27981548,71,13,KR-42210,KR-42,30050,9.7,80505,11.6,0.5,75,49.7,0.0421849575,0.0336712005,1.5092230296,34.307585247,17.488241561,19.761604869,11.268456127,-0.070231893,0.4316069057,1.5514863622,128.51636535,38.1744205,53.715186689,42.065788495,23.763880777,33.812622495,0.8392961316,101.17137649,14.545423626,21.760016878,6.0,8.7,"2,875","32,993",13,3,3.6712125856,13.915872502,16.189022148,69
Gangwon,Taebaek,1,0,0,1,2,3,0.1603695741,22.169064748,508,-129,144,2.5284,91.8,7.6,87.9,395.3,60.4,23.4,66.5,38.2,42.9,2.3,26.5,84.6,39.2,48.6,61.4,0.5,17.8,18.75,"43,488",43.1,0.79,97.8,24.1,3.1361867704,15.322157837,6.1166298749,153221.57837,1.9455252918,0.0371536965,13.777289345,72,13,KR-42190,KR-42,30140,12.8,51400,4.6,1.7,75,49.7,0.0365038911,0.0329085603,0.9883268482,29.247498119,7.8798553815,18.725680934,10.680240317,-0.296633554,0.3311258278,1.168138337,128.95723834,37.2039405,153.22157837,49.014847872,28.022815179,37.422242255,0.245675992,115.3649819,18.338353216,15.739572219,6.4,8.3,"1,583","19,097",13,1,3.640084621,17.665188046,12.037363929,70
Gangwon,Wonju,17,2,6,1,2,3,0.0349103287,21.318799779,6843,740,1121,1.1244,65.9,11.3,93.7,332.6,44.6,26.7,62.8,39.3,42.2,1.1,30.4,94.8,19.5,35.6,36.6,0.5,25.5,26.98,"344,168",40.4,1.33,84.4,24.1,2.4267034212,2.5580180609,5.9691778434,25580.180609,1.2911430812,0.0482926247,15.888094389,73,13,KR-42130,KR-42,30090,6.7,309803,13.5,6.4,75,49.7,0.0448659309,0.0410096093,2.2088230262,30.656138955,13.346680996,25.646381733,12.748885189,0.2150112736,0.3257130239,1.9882731689,127.89919372,37.32516,25.580180609,48.217600371,19.671504378,33.78470981,0.7748396866,95.923144462,12.733647065,22.020658215,14.0,10.6,"15,837","149,612",13,25,4.60153181,12.166574987,16.397537106,71
Gangwon,Yanggu,0,0,0,1,2,3,0.6047385602,21.652779675,242,-163,66,1.3281,61.9,7.9,88.8,321.4,48.5,19.4,64.7,36.2,39.6,0.8,29.4,93.0,46.5,55.6,71.5,0.5,9.2,22.83,"22,101",41.5,1.74,0,24.1,2.8776231041,1.6786570743,3.913850052,16786.570743,0,0.0409360066,13.67328779,74,13,KR-42800,KR-42,30060,9.9,19252,11.4,1.3,75,49.7,0.0475950551,0.0443122792,1.2570122585,31.692884976,17.447748826,45.056513609,10.003378135,-0.737523189,0.2986290213,1.0949730781,127.98946883,38.1667915,16.786570743,46.858179091,30.959849005,5.0903650747,0.5036258468,96.395033006,12.820014818,12.538466441,5.4,7.9,622,"7,881",13,0,2.8143522918,12.248906616,9.8136989422,72
Gangwon,Yangyang,0,0,0,1,2,3,0.4077298069,22.88901361,336,41,118,2.2301,56.1,8.1,82.2,304.9,30.2,25.4,58.3,38.2,41.4,2.5,23.8,96.2,39.3,41.4,68.2,0.6,14.6,20.87,"25,642",45.4,1.60,0,24.1,3.5186210168,4.1883632322,6.2943608143,41883.632322,0,0.0569146833,13.679367759,75,13,KR-42830,KR-42,30070,14.6,25294,5.3,4.6,75,49.7,0.0459792836,0.0363169131,1.3283782715,27.956814677,16.047866228,34.50296513,10.151986911,0.159893924,0.4601825131,1.3103502067,128.62290842,38.012024,41.883632322,45.646253317,28.144340988,5.0973911571,0.8823402734,89.337996035,15.110604588,14.945315469,4.3,12.5,"1,798","14,396",13,0,7.0119335465,14.484796546,12.364771333,73
Gangwon,Yeongwol,0,0,1,1,2,3,0.3135915537,24.474655273,434,-45,109,2.0947,74.7,5.4,74.5,322.6,57.4,25.8,64.2,40.7,44.6,1.1,27.5,92.6,48.3,50.0,54.9,0.5,9.2,15.98,"36,762",45.6,1.34,0,24.1,3.6267201835,7.1769599042,5.0813339862,71769.599042,2.8669724771,0.0484862385,14.075636936,76,13,KR-42750,KR-42,30080,15.4,34880,2.2,0.4,75,49.7,0.0480275229,0.0427350917,1.244266055,29.154510693,13.369352482,37.187327982,10.512219982,-0.122409009,0.2965018225,1.1805668897,128.45912388,37.218336,71.769599042,49.417397209,33.468182729,5.2420473173,0.6072631195,98.341752511,16.123654201,10.558861996,9.5,7.5,"1,276","16,912",13,1,3.4709754638,15.46900724,8.5909818903,74
Gwangju,Buk,5,1,2,1,2,3,0.0184287628,22.215309159,6435,-234,1801,0.6733,69.2,9.9,95.1,346.2,44.1,22.1,62.6,31.9,40.7,2.8,22.5,89.3,19.2,36.2,44.2,0.5,26.5,26.93,"450,023",39.7,1.37,99.2,23.6,1.7965087428,2.6731459725,5.6961533077,26731.459725,1.2562998201,0.03494042,15.830014699,77,13,KR-29170,KR-29,13040,6.9,477593,10.1,4.3,80.3,45.3,0.0374299875,0.0351479188,1.3473815571,28.859227018,13.729703916,15.697485097,13.017053972,-0.051997342,0.4002017675,1.4299269148,126.91095577,35.1869295,26.731459725,44.379218175,19.270677989,38.646239346,0.6604865246,98.781626859,12.412721096,22.422952365,8.2,10.8,"17,956","166,873",13,8,3.990018288,11.844319197,16.474740565,75
Gwangju,Dong,13,1,0,1,2,3,0.0814056827,22.323162275,1706,17,764,1.1215,59.9,10.7,97.7,345.0,44.6,18.9,59.9,36.6,39.6,5.1,29.5,95.1,28.7,36.0,50.2,0.4,29.4,25.62,"99,870",43.8,2.27,101.2,23.6,2.0567703225,4.9260682888,12.800640833,49260.682888,2.8846708591,0.0657551107,14.812086799,78,13,KR-29110,KR-29,13030,8.8,103998,10.6,12.2,80.3,45.3,0.0420286929,0.0324650474,1.6404161618,25.282105028,22.70283555,26.048491317,11.511624619,0.0170221288,0.7649944928,1.7082206869,126.95712506,35.1186315,49.260682888,44.920896961,23.877023992,38.937800931,1.1436528419,98.494648579,14.486038168,24.812966407,10.8,13.9,"9,523","68,384",13,14,9.5353960148,13.852916744,20.01346847,76
Gwangju,Gwangsan,6,0,0,1,2,3,0.0297615349,21.973395502,5724,40,1588,1.1067,75.2,9.7,102.0,358.0,46.5,22.2,54.7,30.0,41.9,3.7,28.6,91.4,19.8,36.9,52.4,0.5,26.2,28.98,"420,665",37.1,4.33,105.9,23.6,1.9084961598,4.7996888736,5.2169778803,47996.888736,1.0944780844,0.0448251708,16.081372121,79,13,KR-29200,KR-29,13010,4.6,365471,9.7,3.5,80.3,45.3,0.0427128281,0.0453904687,1.5661981388,31.25916603,43.256461065,26.375351259,12.949592071,0.009508754,0.3774975337,1.3607026969,126.73981431,35.1648515,47.996888736,40.200997108,19.524941559,40.954937298,2.1675774302,103.30680751,12.551133753,22.846945811,9.0,9.8,"16,044","163,823",13,6,3.8139612281,12.012950321,16.724041564,77
Gwangju,Nam,16,0,1,1,2,3,0.0450088155,23.203982679,3230,-26,1266,0.7573,61.9,9.2,95.9,331.3,46.3,17.4,63.5,32.9,40.4,2.7,26.1,96.7,20.9,43.0,56.5,0.4,22.3,25.59,"217,345",39.1,0.85,104.5,23.6,2.0832945036,2.8007209276,3.8022498792,28007.209276,1.8638286769,0.0297350568,14.724501511,80,13,KR-29155,KR-29,13020,7.5,214612,8.7,7.2,80.3,45.3,0.0396161445,0.040350493,1.5050416566,27.125105227,8.4725708638,11.564204238,12.289241232,-0.011962548,0.5824840691,1.4861165428,126.87989838,35.1020855,28.007209276,44.720809299,20.205236784,39.98421177,0.4176472692,96.995425245,12.316058425,19.615620685,5.9,18.9,"12,078","63,815",13,17,5.5570636546,11.75708351,14.752137487,78
Gwangju,Seo,8,0,0,1,2,3,0.0315434382,21.854514378,4278,-308,1482,0.6551,57.4,9.0,99.9,323.9,41.6,21.0,61.8,30.9,43.9,3.1,29.4,89.5,19.9,36.2,42.7,0.5,26.1,27.85,"302,189",40.6,0.75,105.2,23.6,1.8192328283,1.5811636095,8.0820281347,15811.636095,0,0.0503729444,15.862045699,81,13,KR-29140,KR-29,13050,6.1,304469,9.5,5.5,80.3,45.3,0.0402888307,0.0387247963,1.4050691532,28.161015302,7.5116024752,25.424700052,12.618807928,-0.101922969,0.4904215574,1.4156703255,126.85426104,35.1349955,15.811636095,43.587670604,19.756226324,40.643990799,0.3246186394,92.049019727,12.285423343,23.014611071,11.1,8.4,"12,861","153,370",13,8,4.2559457823,11.71265861,17.280992919,79
Gyeonggi,Anseong,1,2,1,1,2,3,0.0607994824,20.439765378,2292,123,805,1.1449,66.7,11.6,79.7,334.8,42.4,23.9,64.4,34.8,43.7,5.5,27.9,95.3,23.7,34.8,46.4,0.6,22.1,26.63,"201,135",38.4,8.95,86.4,20.3,2.3733961234,7.7534435081,5.0438760037,77534.435081,1.7062517063,0.0558808809,15.732861167,82,13,KR-41550,KR-41,20160,7.2,175824,12,8.5,75.9,49.2,0.0439752252,0.039479252,1.3035763036,33.452840916,89.542536768,38.691595004,12.211731603,0.061152957,0.4002287021,1.1395331494,127.30557948,37.024571,77.534435081,46.698957905,20.354468562,34.389738543,4.5077033169,97.072448989,13.935757619,20.108967338,6.8,6.1,"6,000","98,252",13,4,2.9830710717,13.356936146,14.765720375,80
Gyeonggi,Bundang,31,10,17,1,2,3,0.0105057684,19.29036921,15592,-538,4134,0.3827,40.3,4.5,72.4,230.4,25.5,19.2,66.9,23.1,37.5,5.1,29.4,82.4,14.1,40.8,41.0,0.4,28.2,24.69,"931,393",39.7,2.80,113.2,20.3,1.252463007,1.5226751436,7.9196429434,15226.751436,0,0.0983251552,17.031219453,83,7,KR-41135,KR-41,82,0,469954,27.8,6.6,75.9,49.2,0.0373504641,0.0164109679,0,26.510053698,12.517666931,53.02849215,13.744436594,-0.057762942,0.4438513066,1.6740516624,127.09414056,37.3751715,15.226751436,41.978441108,15.792407085,43.73418862,1.3727818935,67.248015048,11.896363844,22.954319057,9.0,8,"36,852","462,083",13,58,3.9566541728,11.331384494,17.007316823,81
Gyeonggi,Cheoin,9,11,15,1,2,3,0.037582454,20.125971352,18527,2128,6248,0.455,60.7,10.9,98.8,335.1,38.4,18.3,64.6,37.2,39.9,4.4,26.5,90.4,19.8,38.2,59.2,0.4,20.6,28.33,"1,026,126",35.4,2.57,110.5,20.3,1.9813196467,3.7840983563,4.6913342026,37840.983563,0,0.1300519412,17.301934909,84,9,KR-41461,KR-41,105,0,259524,20.5,3.6,75.9,49.2,0.0369811655,0.0352476072,0,24.151904283,53.827537479,125.88017293,13.841301104,0.2073819394,0.6088920854,1.8055287557,127.24037629,37.222526,37.840983563,47.1518877,18.636984269,42.952634786,1.3885026336,96.016715354,11.464072676,19.876824342,8.3,8.5,"28,648","337,516",13,35,2.7918598691,10.944320385,14.617780556,82
Gyeonggi,Danwon,3,5,9,1,2,3,0.0264285589,18.883285818,11599,601,2797,0.6458,73.5,7.0,94.8,341.6,33.5,24.3,60.5,33.6,47.1,3.2,30.8,90.3,20.7,37.7,40.7,0.5,31.5,24.09,"720,105",39.0,11.85,93,20.3,1.7859064927,2.103475757,5.1009227821,21034.75757,0,0.0910888789,16.961600097,85,3,KR-41273,KR-41,93,0,353042,18.6,7.0,75.9,49.2,0.038867047,0.0316848987,0,39.748284143,200.22301774,65.841990471,13.487152314,0.083460051,0.3884155783,1.610737323,126.79517582,37.329199,21.03475757,44.645491817,18.849068544,37.035963782,5.964657723,96.090971827,12.00037996,23.752497784,11.4,7.2,"23,025","321,582",13,17,3.1974503718,11.446254863,16.892255434,83
Gyeonggi,Dongan,7,4,21,1,2,3,0.0327218751,20.417116684,9049,-2336,2408,0,60.5,5.2,80.7,254.6,24.2,18.5,64.0,32.7,45.0,3.9,28.2,94.9,20.5,36.0,53.7,0,0,0,"314,756",35.8,0.83,0,20.3,0,1.0321697431,7.0222071609,10321.697431,0,0.0822811956,16.567648966,87,4,KR-41173,KR-41,85,0,314756,0,6.0,75.9,49.2,0.0358322002,0.0419810901,0,26.447140272,8.2807179398,0.1155244062,12.659553014,-0.742162183,0.7650370446,2.874925339,126.95499272,37.4010065,10.321697431,45.104090753,19.192119575,6.1776450669,0.0429548056,77.046963977,10.502383197,1.4231406949,9.3,,,,,32,,9.9869575473,1.8923742477,84
Gyeonggi,Dongducheon,0,5,0,1,2,3,0.1128082194,21.335457505,1003,-238,332,0.8541,73.7,6.3,100.5,403.4,40.4,23.7,61.1,35.1,47.9,4.3,27.0,95.2,21.1,46.6,40.0,0.4,25.7,23.74,"97,535",39.3,4.79,96,20.3,2.8507292692,3.41395294,3.6704772646,34139.5294,1.1057910276,0.0312540776,14.185563319,88,13,KR-41250,KR-41,20100,9.7,90433,16.5,2.2,75.9,49.2,0.0424159322,0.0361925403,1.1091084007,40.58569807,47.862054147,16.009764135,11.487966567,-0.244014969,0.340390629,1.0283487979,127.06579959,37.921102,34.1395294,45.525121872,20.226628781,36.9777364,2.2710952229,109.55778602,12.618283807,20.601306308,12.5,15.5,"4,375","28,264",13,5,4.4855692828,12.053763192,15.022376354,85
Gyeonggi,Gapyeong,0,1,0,1,2,3,0.2384268599,22.570594543,603,-44,231,1.7311,64.0,17.8,111.1,403.3,50.6,20.0,62.0,32.5,42.5,2.9,25.5,82.9,26.1,39.2,35.3,0.5,14.4,22.11,"59,957",41.9,2.43,0,20.3,4.7163430936,13.658029088,5.0269359708,136580.29088,0,0.0551559516,14.096018457,89,13,KR-41820,KR-41,20010,12,50272,10.6,1.7,75.9,49.2,0.0499940325,0.0419736633,1.1994748568,33.808893642,24.328156766,26.332789624,11.001382918,-0.073385927,0.3852761145,1.0057207665,127.40745813,37.811787,136.58029088,44.229492047,22.909159806,5.2516070913,1.179714875,110.09454425,17.128080951,14.994877503,11.6,8.8,"2,427","27,728",13,1,4.0479009957,16.467630866,11.672558295,86
Gyeonggi,Giheung,9,11,15,1,2,3,0.0239947731,21.666494419,18527,2128,6248,0,41.5,7.1,66.4,237.0,29.4,16.4,62.1,30.6,40.8,2.7,28.6,97.4,15.4,41.5,55.2,0,0,0,"422,583",34.8,1.81,0,20.3,1.2567945232,3.7840983563,4.6913342026,37840.983563,0,0.0793765958,17.301934909,90,9,KR-41463,KR-41,106,0,422583,0,3.1,75.9,49.2,0.0348191953,0.0427409527,0,23.075677164,18.107919926,0.0860470014,12.954141156,0.5035697129,1.478526112,4.3842274772,127.12971983,37.2698135,37.840983563,43.023708087,17.381689635,6.4494862652,1.1571808528,72.514972886,11.139832546,0.950759279,8.7,,,,,35,,10.617704465,1.2642406908,87
